customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00177,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),85.7,1570.41,No
CUST-00178,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,74.5,2944.66,No
CUST-00179,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,91.04,1182.81,No
CUST-00180,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.74,1209.84,No
CUST-00181,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.06,903.78,No
CUST-00182,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.69,952.25,No
CUST-00183,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),60.41,492.9,No
CUST-00184,Male,0,No,Yes,36,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,81.98,2872.6,No
CUST-00185,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.75,218.2,No
CUST-00186,Female,1,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),73.59,987.68,No
CUST-00187,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.01,437.84,No
CUST-00188,Male,0,No,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,49.29,384.08,Yes
CUST-00189,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.87,42.62,Yes
CUST-00190,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.31,119.71,No
CUST-00191,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.03,947.94,No
CUST-00192,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.5,1260.66,Yes
CUST-00193,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,49.04,538.73,Yes
CUST-00194,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,63.46,2021.4,No
CUST-00195,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,72.98,960.37,No
CUST-00196,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),108.63,1503.21,No
CUST-00197,Female,1,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),38.93,1851.56,No
CUST-00198,Male,0,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),55.68,1333.16,No
CUST-00199,Male,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.62,1727.17,No
CUST-00200,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),55.18,831.95,No
CUST-00201,Female,1,No,No,56,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,75.03,4462.87,No
CUST-00202,Male,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.71,3085.93,No
CUST-00203,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.81,3421.73,No
CUST-00204,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.87,1942.45,No
CUST-00205,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,64.95,18.0,No
CUST-00206,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.62,97.67,Yes
CUST-00207,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.11,1615.66,No
CUST-00208,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.07,1047.2,No
CUST-00209,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.65,5233.12,No
CUST-00210,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),69.82,18.0,Yes
CUST-00211,Male,1,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,91.15,4643.03,No
CUST-00212,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,71.38,No
CUST-00213,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.63,811.2,No
CUST-00214,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),52.06,3836.82,No
CUST-00215,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.16,48.12,Yes
CUST-00216,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.97,804.1,No
CUST-00217,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,104.03,203.54,No
CUST-00218,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,96.97,5358.84,No
CUST-00219,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,47.18,1612.02,No
CUST-00220,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.96,4175.9,No
CUST-00221,Male,1,No,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,40.9,962.68,No
CUST-00222,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,269.72,No
CUST-00223,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.75,18.0,No
CUST-00224,Female,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.59,204.0,No
CUST-00225,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.06,670.84,No
CUST-00226,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.56,1569.91,Yes
CUST-00227,Female,1,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.15,525.51,No
CUST-00228,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.18,81.77,No
CUST-00229,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.47,194.18,Yes
CUST-00230,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.95,733.69,No
CUST-00231,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.63,295.71,No
CUST-00232,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,51.23,262.48,No
CUST-00233,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.41,27.24,No
CUST-00234,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.37,5349.02,No
CUST-00235,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,97.2,678.7,Yes
CUST-00236,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,71.28,4156.1,No
CUST-00237,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,113.56,2184.08,Yes
CUST-00238,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),53.21,1701.95,No
CUST-00239,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,65.89,129.0,No
CUST-00240,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.46,506.53,Yes
CUST-00241,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.79,507.98,Yes
CUST-00242,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.31,178.78,No
CUST-00243,Male,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.02,1658.74,No
CUST-00244,Male,0,No,No,29,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.91,3106.53,Yes
CUST-00245,Female,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.92,141.84,No
CUST-00246,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.57,1267.15,No
CUST-00247,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,248.5,Yes
CUST-00248,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,655.93,No
CUST-00249,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.44,1083.82,No
CUST-00250,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),83.41,18.0,Yes
CUST-00251,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.52,387.0,Yes
CUST-00252,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.56,1578.26,Yes
CUST-00253,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,67.5,1213.16,No
CUST-00254,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,404.85,No
CUST-00255,Male,1,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.93,2797.34,No
CUST-00256,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.66,1340.15,Yes
CUST-00257,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.23,1016.07,No
CUST-00258,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,110.76,8099.76,No
CUST-00259,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,39.32,Yes
CUST-00260,Male,1,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),56.95,1560.15,No
CUST-00261,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,56.3,4321.04,No
CUST-00262,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.65,1404.49,No
CUST-00263,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.69,935.78,No
CUST-00264,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.83,312.51,No
CUST-00265,Female,0,No,Yes,53,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),43.68,2407.24,No
CUST-00266,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.86,403.87,No
CUST-00267,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.16,2356.64,No
CUST-00268,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.39,207.17,Yes
CUST-00269,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.4,58.16,Yes
CUST-00270,Female,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,193.18,No
CUST-00271,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.38,197.81,Yes
CUST-00272,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.56,1400.18,No
CUST-00273,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1244.13,No
CUST-00274,Male,1,No,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.23,903.1,No
CUST-00275,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),48.21,18.0,No
CUST-00276,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.56,581.38,No
CUST-00277,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.04,810.52,Yes
CUST-00278,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,65.14,194.43,No
CUST-00279,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,692.56,No
CUST-00280,Female,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.56,18.0,No
CUST-00281,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.98,1807.76,No
CUST-00282,Female,0,No,Yes,59,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.92,3945.41,No
CUST-00283,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,63.32,1320.84,No
CUST-00284,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,38.37,2325.51,No
CUST-00285,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.56,3692.7,No
CUST-00286,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,34.88,1154.95,No
CUST-00287,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,63.85,1228.54,Yes
CUST-00288,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,50.25,510.16,Yes
CUST-00289,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.78,1274.59,No
CUST-00290,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.29,2603.59,No
CUST-00291,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,89.54,4467.35,No
CUST-00292,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.27,583.38,No
CUST-00293,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),70.61,421.21,No
CUST-00294,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,44.62,3177.0,No
CUST-00295,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,112.02,No
CUST-00296,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,72.14,4785.1,No
CUST-00297,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.38,565.81,Yes
CUST-00298,Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.34,653.35,No
CUST-00299,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.8,1218.38,No
CUST-00300,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,66.53,5017.14,No
CUST-00301,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),33.24,2281.39,No
CUST-00302,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.46,4327.93,No
CUST-00303,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.37,341.34,No
CUST-00304,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),55.71,18.0,No
CUST-00305,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,93.15,3396.08,No
CUST-00306,Female,1,No,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,76.81,1212.33,No
CUST-00307,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,57.57,2712.17,No
CUST-00308,Female,0,No,No,50,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.41,3855.7,No
CUST-00309,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.12,1385.52,Yes
CUST-00310,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),76.08,3348.74,No
CUST-00311,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),57.74,3520.61,No
CUST-00312,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.39,1483.05,No
CUST-00313,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.54,1997.25,No
CUST-00314,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),56.94,2719.47,Yes
CUST-00315,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.05,1415.05,Yes
CUST-00316,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.02,66.48,Yes
CUST-00317,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),48.15,225.54,No
CUST-00318,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.37,255.83,No
CUST-00319,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,109.2,No
CUST-00320,Female,1,No,Yes,0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),58.51,18.0,No
